Date Time,Address,Latitude,Longitude,Resolved Address,Minimum Temperature,Maximum Temperature,Temperature,Precipitation,Precipitation %,Wind speed,Wind gust,Visibility
05/13/2016,"Boston",42.35866,-71.05675,"Boston",51.89,73.13,61.07,0.08,20.83,9.06,0,9.73
05/14/2016,"Boston",42.35866,-71.05675,"Boston",58.55,76.91,66.35,0.02,12.5,11.34,31.76,9.99
05/15/2016,"Boston",42.35866,-71.05675,"Boston",45.77,59.99,53.97,0,0,19.38,40.49,10
05/16/2016,"Boston",42.35866,-71.05675,"Boston",41.81,58.91,50.67,0,0,19.16,44.52,10
05/17/2016,"Boston",42.35866,-71.05675,"Boston",50.63,68.99,61.25,0,0,12.34,29.3,10
05/18/2016,"Boston",42.35866,-71.05675,"Boston",49.91,58.73,54.82,0,0,9.57,0,10
05/19/2016,"Boston",42.35866,-71.05675,"Boston",49.91,60.35,54.59,0.01,4.17,6.39,0,10
05/20/2016,"Boston",42.35866,-71.05675,"Boston",51.53,69.89,61.54,0,4.17,8.66,0,9.96
05/21/2016,"Boston",42.35866,-71.05675,"Boston",53.69,73.85,63.3,0,0,8.74,0,9.98
05/22/2016,"Boston",42.35866,-71.05675,"Boston",52.97,61.07,56.34,0,0,7.03,0,10
05/23/2016,"Boston",42.35866,-71.05675,"Boston",51.71,72.05,61.74,0,0,5.74,0,9.98
05/24/2016,"Boston",42.35866,-71.05675,"Boston",51.89,58.91,54.14,0.13,29.17,10.47,1.12,6.48
05/25/2016,"Boston",42.35866,-71.05675,"Boston",52.97,87.89,69.1,0.01,4.17,7.55,0,9.85
05/26/2016,"Boston",42.35866,-71.05675,"Boston",59.27,76.91,68.49,0,0,8.09,0,9.95
05/27/2016,"Boston",42.35866,-71.05675,"Boston",59.09,70.79,63.73,0,0,6.93,0,8.97
05/28/2016,"Boston",42.35866,-71.05675,"Boston",66.65,91.85,78.38,0,0,8.45,0,10
05/29/2016,"Boston",42.35866,-71.05675,"Boston",52.97,67.01,58.42,0,0,8.69,0,8.2
05/30/2016,"Boston",42.35866,-71.05675,"Boston",52.97,74.75,62.09,1.07,50,6.98,0,6.75
05/31/2016,"Boston",42.35866,-71.05675,"Boston",68.09,85.91,77.8,0.06,8.33,11.28,0,10
06/01/2016,"Boston",42.35866,-71.05675,"Boston",56.93,70.43,64.12,0,0,9.81,1.12,10
06/02/2016,"Boston",42.35866,-71.05675,"Boston",55.67,61.43,57.96,0,0,9.75,0,8.42
06/03/2016,"Boston",42.35866,-71.05675,"Boston",57.11,68.81,62.42,0,0,8.05,0,9.66
06/04/2016,"Boston",42.35866,-71.05675,"Boston",62.15,69.71,65.4,0,0,6.41,0,9.64
06/05/2016,"Boston",42.35866,-71.05675,"Boston",60.17,66.83,63.49,0.54,41.67,8.23,1.34,6.63
06/06/2016,"Boston",42.35866,-71.05675,"Boston",64.85,82.85,74.1,0.13,12.5,10.51,0,10
06/07/2016,"Boston",42.35866,-71.05675,"Boston",63.95,84.83,73.19,0.2,12.5,9.19,1.34,9.71
06/08/2016,"Boston",42.35866,-71.05675,"Boston",57.65,71.87,65.02,0.04,12.5,15.44,30.65,10
06/09/2016,"Boston",42.35866,-71.05675,"Boston",53.69,66.83,61.09,0,0,17.55,39.15,10
06/10/2016,"Boston",42.35866,-71.05675,"Boston",55.67,71.69,62.11,0,0,11.15,0,10
06/11/2016,"Boston",42.35866,-71.05675,"Boston",54.77,67.91,61.17,0.03,12.5,7.04,34.67,9.47
06/12/2016,"Boston",42.35866,-71.05675,"Boston",54.95,78.71,66.96,0,0,17.28,42.28,9.98
06/13/2016,"Boston",42.35866,-71.05675,"Boston",53.69,70.97,64.2,0,0,16.73,36.46,10
06/14/2016,"Boston",42.35866,-71.05675,"Boston",55.67,78.71,67.1,0,0,12.38,33.33,10
06/15/2016,"Boston",42.35866,-71.05675,"Boston",65.57,83.93,75.37,0,0,10.29,0,10
06/16/2016,"Boston",42.35866,-71.05675,"Boston",62.15,77.27,69.39,0,0,6.77,0,10
06/17/2016,"Boston",42.35866,-71.05675,"Boston",58.91,73.31,67.11,0.11,4.17,7.94,36.69,10
06/18/2016,"Boston",42.35866,-71.05675,"Boston",60.53,72.23,64.99,0.03,12.5,9.69,0,10
06/19/2016,"Boston",42.35866,-71.05675,"Boston",56.75,80.87,68.72,0,0,11.78,27.96,9.99
06/20/2016,"Boston",42.35866,-71.05675,"Boston",59.81,82.85,71.71,0,0,12.62,0,10
06/21/2016,"Boston",42.35866,-71.05675,"Boston",63.95,85.73,74.8,0.03,12.5,13.03,1.12,9.95
06/22/2016,"Boston",42.35866,-71.05675,"Boston",63.41,77.81,71.48,0,4.17,9.58,31.32,10
06/23/2016,"Boston",42.35866,-71.05675,"Boston",61.61,76.01,68.1,0,0,8.83,0,9.99
06/24/2016,"Boston",42.35866,-71.05675,"Boston",61.97,72.23,67.4,0,0,8.9,0,9.97
06/25/2016,"Boston",42.35866,-71.05675,"Boston",58.91,72.41,66.11,0,0,6.35,0,9.99
06/26/2016,"Boston",42.35866,-71.05675,"Boston",59.81,82.67,71.01,0,0,9.44,0,9.99
06/27/2016,"Boston",42.35866,-71.05675,"Boston",63.77,84.83,74.24,0,0,15.12,1.34,10
06/28/2016,"Boston",42.35866,-71.05675,"Boston",68.99,78.89,73,0.12,12.5,10.57,0,10
06/29/2016,"Boston",42.35866,-71.05675,"Boston",66.83,84.83,74.09,0.04,20.83,8.57,29.08,9.87
06/30/2016,"Boston",42.35866,-71.05675,"Boston",67.55,79.97,73.43,0,0,9.72,0,9.95
07/01/2016,"Boston",42.35866,-71.05675,"Boston",67.73,83.93,75.26,0.22,12.5,11.37,30.2,9.74
07/02/2016,"Boston",42.35866,-71.05675,"Boston",66.65,79.61,72.76,0.05,12.5,12.78,27.96,10
07/03/2016,"Boston",42.35866,-71.05675,"Boston",64.31,82.85,74.16,0,0,10.81,0,10
07/04/2016,"Boston",42.35866,-71.05675,"Boston",66.47,86.99,77.46,0,0,11.85,0,10
07/05/2016,"Boston",42.35866,-71.05675,"Boston",64.31,75.29,69.1,0.24,29.17,5.29,0,7.43
07/06/2016,"Boston",42.35866,-71.05675,"Boston",71.69,92.93,81.87,0.02,8.33,8.97,0,9.99
07/07/2016,"Boston",42.35866,-71.05675,"Boston",61.25,75.65,65.62,0,0,8.08,0,7.45
07/08/2016,"Boston",42.35866,-71.05675,"Boston",60.89,66.11,63.03,0.02,8.33,10.55,0,8
07/09/2016,"Boston",42.35866,-71.05675,"Boston",58.91,64.13,61.2,0.08,16.67,9.67,0,9.27
07/10/2016,"Boston",42.35866,-71.05675,"Boston",59.81,64.13,61.7,0.07,25,6.56,0,8.17
07/11/2016,"Boston",42.35866,-71.05675,"Boston",59.81,71.33,66.41,0,4.17,7.1,0,10
07/12/2016,"Boston",42.35866,-71.05675,"Boston",65.39,86.99,76.91,0,0,8.88,0,9.97
07/13/2016,"Boston",42.35866,-71.05675,"Boston",65.93,90.77,77.84,0,0,12.03,1.34,10
07/14/2016,"Boston",42.35866,-71.05675,"Boston",68.99,85.91,76.86,0,0,14.71,34.67,10
07/15/2016,"Boston",42.35866,-71.05675,"Boston",71.69,95.81,82.87,0,0,8.74,0,9.75
07/16/2016,"Boston",42.35866,-71.05675,"Boston",74.57,91.85,83.69,0,0,8.8,0,9.96
07/17/2016,"Boston",42.35866,-71.05675,"Boston",68.27,76.73,73.33,0,0,6.99,0,9.71
07/18/2016,"Boston",42.35866,-71.05675,"Boston",68.09,94.91,80.83,0.01,8.33,11.94,40.26,9.61
07/19/2016,"Boston",42.35866,-71.05675,"Boston",69.35,81.95,76.12,0,0,10.86,0,10
07/20/2016,"Boston",42.35866,-71.05675,"Boston",64.31,82.85,74.92,0,0,10.11,0,10
07/21/2016,"Boston",42.35866,-71.05675,"Boston",67.55,89.87,79.84,0,0,9.64,0,10
07/22/2016,"Boston",42.35866,-71.05675,"Boston",72.95,96.89,84.36,0,4.17,17.35,36.69,9.91
07/23/2016,"Boston",42.35866,-71.05675,"Boston",71.69,93.83,80.82,0,0,10.77,43.62,9.98
07/24/2016,"Boston",42.35866,-71.05675,"Boston",68.63,89.87,76.76,0,0,8.15,0,10
07/25/2016,"Boston",42.35866,-71.05675,"Boston",68.09,89.87,77.54,0,0,8.8,0,9.99
07/26/2016,"Boston",42.35866,-71.05675,"Boston",76.55,92.93,85.1,0,0,12.45,0,10
07/27/2016,"Boston",42.35866,-71.05675,"Boston",73.31,86.09,79.01,0,0,9.74,0,10
07/28/2016,"Boston",42.35866,-71.05675,"Boston",74.75,89.87,82.35,0,0,7.31,0,10
07/29/2016,"Boston",42.35866,-71.05675,"Boston",72.95,78.17,75.24,0.05,12.5,8.54,0,9.52
07/30/2016,"Boston",42.35866,-71.05675,"Boston",70.61,79.07,74.12,0.03,20.83,9.54,0,9.94
07/31/2016,"Boston",42.35866,-71.05675,"Boston",68.09,73.85,70.7,0.18,25,8.75,0.67,8.63
08/01/2016,"Boston",42.35866,-71.05675,"Boston",68.81,74.03,70.69,0.01,4.17,8.65,0,10
08/02/2016,"Boston",42.35866,-71.05675,"Boston",65.75,71.87,69.18,0.03,12.5,6.92,0,9.98
08/03/2016,"Boston",42.35866,-71.05675,"Boston",61.79,79.07,70.77,0,0,8.17,2.01,9.93
08/04/2016,"Boston",42.35866,-71.05675,"Boston",63.59,82.13,73.87,0,0,11.23,0,9.92
08/05/2016,"Boston",42.35866,-71.05675,"Boston",63.77,88.97,75.74,0,0,11.83,1.12,9.98
08/06/2016,"Boston",42.35866,-71.05675,"Boston",69.71,88.97,78.71,0.02,8.33,12.04,30.2,9.91
08/07/2016,"Boston",42.35866,-71.05675,"Boston",71.33,86.99,79.99,0,0,9.66,0,9.95
08/08/2016,"Boston",42.35866,-71.05675,"Boston",68.63,81.23,75.81,0,0,8.89,0,10
08/09/2016,"Boston",42.35866,-71.05675,"Boston",69.35,82.85,74.89,0,0,10.81,0,9.97
08/10/2016,"Boston",42.35866,-71.05675,"Boston",67.73,78.89,74.41,0.17,25,11.33,30.42,9.68
08/11/2016,"Boston",42.35866,-71.05675,"Boston",74.93,95.81,85.22,0.02,8.33,9.84,0,9.7
08/12/2016,"Boston",42.35866,-71.05675,"Boston",77.99,96.89,85.32,0,4.17,13.15,29.08,10
08/13/2016,"Boston",42.35866,-71.05675,"Boston",67.91,80.69,70.29,0.26,4.17,10.11,0,8.22
08/14/2016,"Boston",42.35866,-71.05675,"Boston",68.99,94.91,84.2,0.32,37.5,11.57,1.57,9.57
08/15/2016,"Boston",42.35866,-71.05675,"Boston",73.67,88.97,80.02,0.01,4.17,9.44,27.96,10
08/16/2016,"Boston",42.35866,-71.05675,"Boston",68.99,79.79,75.06,0,0,8.51,1.34,10
08/17/2016,"Boston",42.35866,-71.05675,"Boston",73.49,83.93,80.08,0,0,15.33,39.15,10
08/18/2016,"Boston",42.35866,-71.05675,"Boston",69.53,87.89,78.89,0,0,7.52,0,10
08/19/2016,"Boston",42.35866,-71.05675,"Boston",69.17,79.25,75.04,0,0,9.58,0,10
08/20/2016,"Boston",42.35866,-71.05675,"Boston",67.91,84.83,74.24,0,0,9.31,0,9.99
08/21/2016,"Boston",42.35866,-71.05675,"Boston",64.67,75.83,71.27,0,0,10.91,30.2,9.95
08/22/2016,"Boston",42.35866,-71.05675,"Boston",65.57,79.79,72.54,0.81,20.83,13.89,29.08,8.95
08/23/2016,"Boston",42.35866,-71.05675,"Boston",60.35,80.87,71.6,0.04,4.17,9.23,0,9.98
08/24/2016,"Boston",42.35866,-71.05675,"Boston",64.49,86.99,75.26,0,0,8.84,0,9.99
08/25/2016,"Boston",42.35866,-71.05675,"Boston",67.73,86.99,77.61,0,0,14.14,27.96,10
08/26/2016,"Boston",42.35866,-71.05675,"Boston",72.77,89.87,81.22,0,4.17,9.5,0,10
08/27/2016,"Boston",42.35866,-71.05675,"Boston",70.79,83.03,75.58,0,0,9.15,0,9.97
08/28/2016,"Boston",42.35866,-71.05675,"Boston",66.65,77.45,72.72,0,0,10.37,0,9.99
08/29/2016,"Boston",42.35866,-71.05675,"Boston",69.89,87.89,77.61,0,0,13.26,29.08,10
08/30/2016,"Boston",42.35866,-71.05675,"Boston",63.59,76.19,71.02,0,0,9.04,0,9.99
08/31/2016,"Boston",42.35866,-71.05675,"Boston",67.73,80.87,75.57,0,0,11.55,0,10
09/01/2016,"Boston",42.35866,-71.05675,"Boston",69.71,74.93,73.21,0.02,16.67,7.77,0,9.86
09/02/2016,"Boston",42.35866,-71.05675,"Boston",63.59,73.13,67.64,0,0,10.05,0,10
09/03/2016,"Boston",42.35866,-71.05675,"Boston",60.53,69.17,64.85,0,0,6.56,0,9.94
09/04/2016,"Boston",42.35866,-71.05675,"Boston",59.63,71.87,65.59,0,0,12.3,1.12,9.96
09/05/2016,"Boston",42.35866,-71.05675,"Boston",59.99,73.13,64.86,0.08,16.67,18.4,39.15,8.89
09/06/2016,"Boston",42.35866,-71.05675,"Boston",62.87,71.87,66.18,0.17,50,14.54,1.34,6.78
09/07/2016,"Boston",42.35866,-71.05675,"Boston",65.03,76.01,69.4,0.06,25,8.62,0,7.49
09/08/2016,"Boston",42.35866,-71.05675,"Boston",66.11,75.83,70.34,0,0,7.21,0,7.32
09/09/2016,"Boston",42.35866,-71.05675,"Boston",72.95,91.85,81.89,0,0,9.13,0,9.99
09/10/2016,"Boston",42.35866,-71.05675,"Boston",70.43,76.01,73,0,0,8.6,0,9.91
09/11/2016,"Boston",42.35866,-71.05675,"Boston",63.95,81.95,74.5,0.02,8.33,14.45,46.98,10
09/12/2016,"Boston",42.35866,-71.05675,"Boston",59.45,71.33,65.33,0,0,8.5,0,9.99
09/13/2016,"Boston",42.35866,-71.05675,"Boston",59.63,81.95,71.06,0,0,11.35,0,9.97
09/14/2016,"Boston",42.35866,-71.05675,"Boston",62.87,87.89,73.65,0.06,12.5,13.97,31.54,9.79
09/15/2016,"Boston",42.35866,-71.05675,"Boston",56.57,65.93,61.05,0.01,8.33,10.12,0,9.99
09/16/2016,"Boston",42.35866,-71.05675,"Boston",54.59,69.35,62.67,0,0,10.32,0,9.99
09/17/2016,"Boston",42.35866,-71.05675,"Boston",55.49,76.91,66.59,0,0,11.54,0,9.98
09/18/2016,"Boston",42.35866,-71.05675,"Boston",65.93,80.87,74.76,0,0,13.15,27.96,10
09/19/2016,"Boston",42.35866,-71.05675,"Boston",68.99,72.95,71.01,0.42,33.33,6.31,0,8.82
09/20/2016,"Boston",42.35866,-71.05675,"Boston",66.83,74.21,70.71,0.02,8.33,6.01,0,8.88
09/21/2016,"Boston",42.35866,-71.05675,"Boston",68.63,82.67,74.86,0,0,8.34,0,9.93
09/22/2016,"Boston",42.35866,-71.05675,"Boston",62.69,77.81,70.16,0,0,7.02,0,9.97
09/23/2016,"Boston",42.35866,-71.05675,"Boston",56.93,79.79,67.54,0.2,8.33,9.49,1.34,9.69
09/24/2016,"Boston",42.35866,-71.05675,"Boston",55.49,65.03,59.56,0.08,12.5,9.72,0,10
09/25/2016,"Boston",42.35866,-71.05675,"Boston",48.65,65.03,57.25,0,0,12.36,29.08,10
09/26/2016,"Boston",42.35866,-71.05675,"Boston",47.57,63.05,57,0,0,9.23,0,9.95
09/27/2016,"Boston",42.35866,-71.05675,"Boston",58.91,70.07,63.9,0.19,25,5.37,0,8.99
09/28/2016,"Boston",42.35866,-71.05675,"Boston",55.67,60.89,57.74,0.01,4.17,17.21,31.54,9.81
09/29/2016,"Boston",42.35866,-71.05675,"Boston",54.95,58.73,56.82,0,0,17.73,30.65,10
09/30/2016,"Boston",42.35866,-71.05675,"Boston",55.85,60.89,58.22,0.12,20.83,17.39,1.34,8.9
10/01/2016,"Boston",42.35866,-71.05675,"Boston",54.95,57.83,56.33,0.56,70.83,15.81,29.3,2.6
10/02/2016,"Boston",42.35866,-71.05675,"Boston",52.97,56.93,55.28,0.08,25,7.49,0,7.25
10/03/2016,"Boston",42.35866,-71.05675,"Boston",55.85,66.83,60.39,0,0,7.79,0,9.93
10/04/2016,"Boston",42.35866,-71.05675,"Boston",50.63,61.97,57.84,0,0,12.57,0,10
10/05/2016,"Boston",42.35866,-71.05675,"Boston",47.75,60.17,54.22,0,0,7.66,0,9.96
10/06/2016,"Boston",42.35866,-71.05675,"Boston",48.47,66.29,57.42,0,0,4.88,0,9.94
10/07/2016,"Boston",42.35866,-71.05675,"Boston",53.51,67.37,60.78,0,0,4.73,0,9.93
10/08/2016,"Boston",42.35866,-71.05675,"Boston",51.71,67.01,60.59,0.01,4.17,5.43,0,9.79
10/09/2016,"Boston",42.35866,-71.05675,"Boston",49.91,64.85,55.52,1.85,83.33,12.74,29.3,6.49
10/10/2016,"Boston",42.35866,-71.05675,"Boston",44.69,57.83,50.43,0.17,12.5,15.51,31.09,10
10/11/2016,"Boston",42.35866,-71.05675,"Boston",43.43,58.91,51.54,0,0,7.17,0,10
10/12/2016,"Boston",42.35866,-71.05675,"Boston",48.65,62.33,55.27,0,0,7.66,0,9.98
10/13/2016,"Boston",42.35866,-71.05675,"Boston",51.71,70.97,61.63,0,0,9.33,0,10
10/14/2016,"Boston",42.35866,-71.05675,"Boston",45.77,58.91,51.52,0,0,9.8,30.2,10
10/15/2016,"Boston",42.35866,-71.05675,"Boston",41.63,55.13,49.01,0,0,8.05,0,9.96
10/16/2016,"Boston",42.35866,-71.05675,"Boston",45.59,70.79,59.15,0,0,12.88,1.12,9.96
10/17/2016,"Boston",42.35866,-71.05675,"Boston",61.97,72.95,66.82,0,0,6.8,0,9.99
10/18/2016,"Boston",42.35866,-71.05675,"Boston",57.11,68.99,62.09,0.17,20.83,7.91,1.34,6.64
10/19/2016,"Boston",42.35866,-71.05675,"Boston",63.41,80.87,71.16,0.01,4.17,11.73,1.12,10
10/20/2016,"Boston",42.35866,-71.05675,"Boston",55.67,61.07,58.33,0.05,8.33,12.53,0,9.26
10/21/2016,"Boston",42.35866,-71.05675,"Boston",58.91,72.23,63.98,0.8,41.67,8.25,1.34,4.29
10/22/2016,"Boston",42.35866,-71.05675,"Boston",43.97,64.85,56.5,0.38,45.83,12.74,39.15,6.99
10/23/2016,"Boston",42.35866,-71.05675,"Boston",44.87,57.83,51.56,0.02,8.33,20.09,40.26,10
10/24/2016,"Boston",42.35866,-71.05675,"Boston",45.77,59.99,53.09,0,0,15.79,31.54,10
10/25/2016,"Boston",42.35866,-71.05675,"Boston",38.57,47.75,43.76,0,0,14.18,31.32,10
10/26/2016,"Boston",42.35866,-71.05675,"Boston",36.77,47.93,41.41,0,0,12.33,1.12,10
10/27/2016,"Boston",42.35866,-71.05675,"Boston",33.71,47.93,41.83,0.45,37.5,9.12,0,8.58
10/28/2016,"Boston",42.35866,-71.05675,"Boston",44.15,53.87,47.89,0.67,45.83,18.87,39.15,5.74
10/29/2016,"Boston",42.35866,-71.05675,"Boston",41.99,56.03,49.4,0.03,8.33,9.64,0,10
10/30/2016,"Boston",42.35866,-71.05675,"Boston",46.85,62.15,56.48,0.16,20.83,8.89,0,9.6
10/31/2016,"Boston",42.35866,-71.05675,"Boston",38.57,51.89,45.11,0.02,12.5,12.41,0,10
11/01/2016,"Boston",42.35866,-71.05675,"Boston",33.71,50.27,43.68,0,0,7.08,0,9.97
11/02/2016,"Boston",42.35866,-71.05675,"Boston",46.85,69.89,56.97,0,0,6.03,0,10
11/03/2016,"Boston",42.35866,-71.05675,"Boston",52.07,63.05,56.06,0.09,16.67,7.72,1.57,8.85
11/04/2016,"Boston",42.35866,-71.05675,"Boston",40.55,56.03,50.1,0.01,8.33,10.53,1.12,10
11/05/2016,"Boston",42.35866,-71.05675,"Boston",34.61,55.85,46.4,0,0,7.8,0,10
11/06/2016,"Boston",42.35866,-71.05675,"Boston",43.79,51.71,46.74,0.07,16,10.86,27.96,9.7
11/07/2016,"Boston",42.35866,-71.05675,"Boston",35.87,45.95,41.48,0,4.17,9.19,0,9.99
11/08/2016,"Boston",42.35866,-71.05675,"Boston",37.67,58.19,47.88,0,0,4.79,0,9.98
11/09/2016,"Boston",42.35866,-71.05675,"Boston",43.97,60.89,52.99,0.01,4.17,6.94,0,9.99
11/10/2016,"Boston",42.35866,-71.05675,"Boston",38.75,51.89,46.19,0,0,10.94,1.12,9.96
11/11/2016,"Boston",42.35866,-71.05675,"Boston",39.65,58.91,48.64,0,0,18.21,42.28,10
11/12/2016,"Boston",42.35866,-71.05675,"Boston",34.79,46.85,40.87,0,0,13.33,36.01,10
11/13/2016,"Boston",42.35866,-71.05675,"Boston",41.81,59.99,51.05,0,0,10.46,0,10
11/14/2016,"Boston",42.35866,-71.05675,"Boston",39.65,65.03,52.99,0,0,9.61,0,10
11/15/2016,"Boston",42.35866,-71.05675,"Boston",46.85,57.83,51.31,0.95,37.5,10.41,32.66,6.55
11/16/2016,"Boston",42.35866,-71.05675,"Boston",50.63,54.05,52.2,0.08,16.67,11.38,0,8.52
11/17/2016,"Boston",42.35866,-71.05675,"Boston",45.77,55.85,50.25,0,0,11.43,27.96,10
11/18/2016,"Boston",42.35866,-71.05675,"Boston",42.53,62.87,50.85,0,0,9.17,0,9.98
11/19/2016,"Boston",42.35866,-71.05675,"Boston",43.61,50.09,46.99,0,0,6.74,0,8.68
11/20/2016,"Boston",42.35866,-71.05675,"Boston",31.91,47.93,41.82,0.07,16.67,17.83,40.94,9.13
11/21/2016,"Boston",42.35866,-71.05675,"Boston",30.83,37.85,33.66,0,0,18.17,37.8,9.32
11/22/2016,"Boston",42.35866,-71.05675,"Boston",31.73,42.89,36.18,0,0,17.01,32.44,10
11/23/2016,"Boston",42.35866,-71.05675,"Boston",32.81,44.87,37.33,0,0,13.56,30.2,10
11/24/2016,"Boston",42.35866,-71.05675,"Boston",32.63,43.79,38.47,0.04,16.67,4.79,0,9.78
11/25/2016,"Boston",42.35866,-71.05675,"Boston",39.83,46.85,43.03,0.06,25,4.79,0,6.11
11/26/2016,"Boston",42.35866,-71.05675,"Boston",37.85,45.95,41.69,0,0,6.74,0,5.61
11/27/2016,"Boston",42.35866,-71.05675,"Boston",36.59,45.95,39.85,0,0,13.41,0,10
11/28/2016,"Boston",42.35866,-71.05675,"Boston",33.53,45.95,39.49,0,0,8.08,0,10
11/29/2016,"Boston",42.35866,-71.05675,"Boston",35.87,57.83,45.83,0.4,45.83,9.71,29.53,8.66
11/30/2016,"Boston",42.35866,-71.05675,"Boston",42.35,49.37,46.35,0.8,45.83,9.65,1.34,7.41
12/01/2016,"Boston",42.35866,-71.05675,"Boston",43.79,56.93,49.83,0.43,29.17,15.75,33.78,7.91
12/02/2016,"Boston",42.35866,-71.05675,"Boston",39.65,49.91,44.26,0,0,14.17,1.34,10
12/03/2016,"Boston",42.35866,-71.05675,"Boston",35.87,43.97,40.22,0,0,15.7,33.55,10
12/04/2016,"Boston",42.35866,-71.05675,"Boston",31.55,40.91,35.89,0,0,10.18,0.67,10
12/05/2016,"Boston",42.35866,-71.05675,"Boston",30.65,39.65,35.28,0.15,37.5,7.82,0,8.2
12/06/2016,"Boston",42.35866,-71.05675,"Boston",33.53,43.97,38.88,0,4.17,7.54,0,9.95
12/07/2016,"Boston",42.35866,-71.05675,"Boston",35.87,41.81,39.45,0.09,37.5,7.48,0,7.78
12/08/2016,"Boston",42.35866,-71.05675,"Boston",33.89,41.99,38.25,0,0,10.34,31.54,9.95
12/09/2016,"Boston",42.35866,-71.05675,"Boston",25.97,35.87,32.16,0,0,16.02,30.65,10
12/10/2016,"Boston",42.35866,-71.05675,"Boston",20.93,28.85,24.33,0,0,12.1,0,10
12/11/2016,"Boston",42.35866,-71.05675,"Boston",19.49,32.99,27.75,0,0,7.29,0,9.74
12/12/2016,"Boston",42.35866,-71.05675,"Boston",28.85,43.97,37.95,0.42,54.17,11.06,0,7.73
12/13/2016,"Boston",42.35866,-71.05675,"Boston",34.79,42.17,37.97,0.01,4.17,10.52,27.96,10
12/14/2016,"Boston",42.35866,-71.05675,"Boston",27.77,40.91,35.95,0,0,11.2,1.12,10
12/15/2016,"Boston",42.35866,-71.05675,"Boston",18.77,30.83,24.64,0,0,21.81,48.32,10
12/16/2016,"Boston",42.35866,-71.05675,"Boston",3.83,19.67,12.2,0,0,14.22,47.2,9.96
12/17/2016,"Boston",42.35866,-71.05675,"Boston",21.83,34.97,28.85,0.44,54.17,7.11,0,3.94
12/18/2016,"Boston",42.35866,-71.05675,"Boston",33.89,56.93,45.68,0.11,50,17.74,41.61,8.07
12/19/2016,"Boston",42.35866,-71.05675,"Boston",18.95,31.73,23.36,0,4.17,11.34,27.96,10
12/20/2016,"Boston",42.35866,-71.05675,"Boston",17.69,33.89,26.52,0,0,8.02,1.12,10
12/21/2016,"Boston",42.35866,-71.05675,"Boston",29.57,43.79,35.52,0,0,11.36,1.12,10
12/22/2016,"Boston",42.35866,-71.05675,"Boston",30.65,38.75,35.16,0.02,8.33,7.64,1.12,9.83
12/23/2016,"Boston",42.35866,-71.05675,"Boston",34.61,44.87,39.15,0,0,10.87,0,10
12/24/2016,"Boston",42.35866,-71.05675,"Boston",35.87,43.79,40.48,0.36,33.33,11.94,1.12,8.69
12/25/2016,"Boston",42.35866,-71.05675,"Boston",27.77,44.69,36.99,0.02,4.17,11.88,34.9,9.96
12/26/2016,"Boston",42.35866,-71.05675,"Boston",23.81,41.27,32.01,0,0,9.87,1.57,9.37
12/27/2016,"Boston",42.35866,-71.05675,"Boston",39.65,56.93,51.33,0,4.17,20.28,51.67,10
12/28/2016,"Boston",42.35866,-71.05675,"Boston",31.73,41.81,37.74,0,0,11,1.12,10
12/29/2016,"Boston",42.35866,-71.05675,"Boston",29.75,41.99,35.06,1.16,45.83,10.96,32.44,7.92
12/30/2016,"Boston",42.35866,-71.05675,"Boston",31.73,40.01,35.89,0.15,9.09,17.73,40.26,9.73
12/31/2016,"Boston",42.35866,-71.05675,"Boston",,,,,,,,
01/01/2017,"Boston",42.35866,-71.05675,"Boston",34.61,43.97,38.93,0.09,25,14.2,33.78,10
01/02/2017,"Boston",42.35866,-71.05675,"Boston",28.85,40.91,35.96,0,0,4.16,0,10
01/03/2017,"Boston",42.35866,-71.05675,"Boston",39.83,43.97,41.76,0.96,70.83,17.86,31.76,4.93
01/04/2017,"Boston",42.35866,-71.05675,"Boston",34.79,47.93,41.32,0.16,29.17,12.73,40.04,8.35
01/05/2017,"Boston",42.35866,-71.05675,"Boston",26.69,32.99,29.89,0,0,14.7,32.66,10
01/06/2017,"Boston",42.35866,-71.05675,"Boston",24.71,30.83,27.72,0.08,20.83,7.87,0,8.65
01/07/2017,"Boston",42.35866,-71.05675,"Boston",16.97,23.99,20.71,0.22,54.17,14.14,36.46,5.4
01/08/2017,"Boston",42.35866,-71.05675,"Boston",12.47,21.83,17.5,0.02,12.5,13.2,0,9.74
01/09/2017,"Boston",42.35866,-71.05675,"Boston",10.31,18.95,15.11,0,0,11.05,0,10
01/10/2017,"Boston",42.35866,-71.05675,"Boston",16.61,38.93,27.48,0.11,25,8.98,30.42,9.3
01/11/2017,"Boston",42.35866,-71.05675,"Boston",40.19,54.95,46.48,0.12,25,15.39,46.08,9.92
